frequency	elided_form	expanded_form	presentation_form	turns
5	δι’	διά	διά	urn:cts:greekLit:tlg0031.tlg003.wh:5.5.token8,urn:cts:greekLit:tlg0031.tlg003.wh:8.47.token13,urn:cts:greekLit:tlg0031.tlg003.wh:11.24.token11,urn:cts:greekLit:tlg0031.tlg003.wh:17.1.token18,urn:cts:greekLit:tlg0031.tlg003.wh:22.22.token17
5	δ’	δέ	δέ	urn:cts:greekLit:tlg0031.tlg003.wh:9.24.token14,urn:cts:greekLit:tlg0031.tlg003.wh:10.5.token3,urn:cts:greekLit:tlg0031.tlg003.wh:10.10.token3,urn:cts:greekLit:tlg0031.tlg003.wh:17.33.token12,urn:cts:greekLit:tlg0031.tlg003.wh:20.18.token12
4	μεθ’	μετά	μετά	urn:cts:greekLit:tlg0031.tlg003.wh:9.49.token23,urn:cts:greekLit:tlg0031.tlg003.wh:22.15.token12,urn:cts:greekLit:tlg0031.tlg003.wh:22.53.token5,urn:cts:greekLit:tlg0031.tlg003.wh:24.29.token7
3	ἀνθ’		ἀνθ’	urn:cts:greekLit:tlg0031.tlg003.wh:1.20.token15,urn:cts:greekLit:tlg0031.tlg003.wh:12.3.token1,urn:cts:greekLit:tlg0031.tlg003.wh:19.44.token20
1	ʹἀφ’		ʹἀφ’	urn:cts:greekLit:tlg0031.tlg003.wh:13.7.token10
1	ʹπαρ’		ʹπαρ’	urn:cts:greekLit:tlg0031.tlg003.wh:18.14.token11
1	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0031.tlg003.wh:16.31.token13
1	ʹκαθ’		ʹκαθ’	urn:cts:greekLit:tlg0031.tlg003.wh:9.23.token20
1	Ἐπ’		Ἐπ’	urn:cts:greekLit:tlg0031.tlg003.wh:22.59.token11
1	ʹἀπ’		ʹἀπ’	urn:cts:greekLit:tlg0031.tlg003.wh:5.2.token13
