urn:cts:greekLit:tlg0019.tlg009.fu.sp:4.1.text.token.6	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:4.1.text.token.7	ἐστ’	e)st'	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:4.1.text.token.8	ἤδη	h)/dh	ἤδη	h)/dh	urn:cite2:hmt:lsj.chicago_md:n46646	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:4.1.text.token.9	χολή	xolh/	χολή	xolh/	urn:cite2:hmt:lsj.chicago_md:n114339	n-s---fn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.1.text.token.1	μηδ’	mhd'	μηδέ	mhde/	urn:cite2:hmt:lsj.chicago_md:n67299	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.1.text.token.2	ἕτερον	e(/teron	ἕτερος	e(/teros	urn:cite2:hmt:lsj.chicago_md:n43206	a-s---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.1.text.token.3	ἀστεῖόν	a)stei=o/n	ἀστεῖος	a)stei=os	urn:cite2:hmt:lsj.chicago_md:n16467	a-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.1.text.token.4	τι	ti	τις	tis	urn:cite2:hmt:lsj.chicago_md:n104051	p-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.2.text.token.1	πλήν	plh/n	πλήν	plh/n	urn:cite2:hmt:lsj.chicago_md:n83818	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.2.text.token.2	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.2.text.token.4	ὡς	w(s	ὡς	w(s	urn:cite2:hmt:lsj.chicago_md:n116401	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:5.2.text.token.5	θλίβομαι	qli/bomai	θλίβω	qli/bw	urn:cite2:hmt:lsj.chicago_md:n48896	v1spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.1.text.token.1	τί	ti/	τίς	ti/s	urn:cite2:hmt:lsj.chicago_md:n104051a	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.1.text.token.2	δαί	dai/	δαί	dai/	urn:cite2:hmt:lsj.chicago_md:n23196	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.1.text.token.4	τό	to/	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.1.text.token.5	πάνυ	pa/nu	πάνυ	pa/nu	urn:cite2:hmt:lsj.chicago_md:n77699	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.1.text.token.6	γέλοιον	ge/loion	γέλοιος	ge/loios	urn:cite2:hmt:lsj.chicago_md:n21802	a-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.1.text.token.7	εἴπω	ei)/pw	εἶπον	ei)=pon	urn:cite2:hmt:lsj.chicago_md:n31161	v1sasa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.2.text.token.1	νή	nh/	νή	nh/	urn:cite2:hmt:lsj.chicago_md:n70618	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:6.2.text.token.2	Δία	*di/a	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
